x1;x2;sentence1;sentence2;y_type;y_score
;.;Murder claim over Diana 's death New information which has been passed to the police relating to the deaths of Princess Diana and Dodi Fayed is thought to include an allegation that they were murdered;Diana and Fayed death info received new The deaths of Princess Diana and Dodi Al Fayed are being looked at again by police after they received information .;NOALI;NIL
which has been passed;;Murder claim over Diana 's death New information which has been passed to the police relating to the deaths of Princess Diana and Dodi Fayed is thought to include an allegation that they were murdered;Diana and Fayed death info received new The deaths of Princess Diana and Dodi Al Fayed are being looked at again by police after they received information .;NOALI;NIL
;received;Murder claim over Diana 's death New information which has been passed to the police relating to the deaths of Princess Diana and Dodi Fayed is thought to include an allegation that they were murdered;Diana and Fayed death info received new The deaths of Princess Diana and Dodi Al Fayed are being looked at again by police after they received information .;NOALI;NIL
of Princess Diana and Dodi Fayed;of Princess Diana and Dodi Al Fayed;Murder claim over Diana 's death New information which has been passed to the police relating to the deaths of Princess Diana and Dodi Fayed is thought to include an allegation that they were murdered;Diana and Fayed death info received new The deaths of Princess Diana and Dodi Al Fayed are being looked at again by police after they received information .;EQUI;5
relating to;;Murder claim over Diana 's death New information which has been passed to the police relating to the deaths of Princess Diana and Dodi Fayed is thought to include an allegation that they were murdered;Diana and Fayed death info received new The deaths of Princess Diana and Dodi Al Fayed are being looked at again by police after they received information .;NOALI;NIL
the deaths;The deaths;Murder claim over Diana 's death New information which has been passed to the police relating to the deaths of Princess Diana and Dodi Fayed is thought to include an allegation that they were murdered;Diana and Fayed death info received new The deaths of Princess Diana and Dodi Al Fayed are being looked at again by police after they received information .;EQUI;5
;are being looked at;Murder claim over Diana 's death New information which has been passed to the police relating to the deaths of Princess Diana and Dodi Fayed is thought to include an allegation that they were murdered;Diana and Fayed death info received new The deaths of Princess Diana and Dodi Al Fayed are being looked at again by police after they received information .;NOALI;NIL
is thought;;Murder claim over Diana 's death New information which has been passed to the police relating to the deaths of Princess Diana and Dodi Fayed is thought to include an allegation that they were murdered;Diana and Fayed death info received new The deaths of Princess Diana and Dodi Al Fayed are being looked at again by police after they received information .;NOALI;NIL
tough stand;tough stance;Narendra Modi pledges tough stand against Pakistan;India 's Modi promises tough stance against Pakistan;EQUI;5
pledges;promises;Narendra Modi pledges tough stand against Pakistan;India 's Modi promises tough stance against Pakistan;EQUI;5
Narendra Modi;India 's Modi;Narendra Modi pledges tough stand against Pakistan;India 's Modi promises tough stance against Pakistan;EQUI;5
against Pakistan;against Pakistan;Narendra Modi pledges tough stand against Pakistan;India 's Modi promises tough stance against Pakistan;EQUI;5
gays;on gays;Boy Scouts delay decision on admitting gays;Boy Scouts of America delays vote on lifting ban on gays;EQUI;5
on admitting;on lifting ban;Boy Scouts delay decision on admitting gays;Boy Scouts of America delays vote on lifting ban on gays;EQUI;5
delay;delays;Boy Scouts delay decision on admitting gays;Boy Scouts of America delays vote on lifting ban on gays;EQUI;5
decision;vote;Boy Scouts delay decision on admitting gays;Boy Scouts of America delays vote on lifting ban on gays;SIMI;4
;of America;Boy Scouts delay decision on admitting gays;Boy Scouts of America delays vote on lifting ban on gays;NOALI;NIL
Boy Scouts;Boy Scouts;Boy Scouts delay decision on admitting gays;Boy Scouts of America delays vote on lifting ban on gays;EQUI;5
0.26 pc;1.53 %;Tokyo stocks close down 0.26 pc;Tokyo stocks close down 1.53 %;SIMI;2
Tokyo stocks;Tokyo stocks;Tokyo stocks close down 0.26 pc;Tokyo stocks close down 1.53 %;EQUI;5
close down;close down;Tokyo stocks close down 0.26 pc;Tokyo stocks close down 1.53 %;EQUI;5
USA;U.S.;USA expels Venezuela diplomats in row;U.S. expels Venezuelan diplomats;EQUI;5
in row;;USA expels Venezuela diplomats in row;U.S. expels Venezuelan diplomats;NOALI;0
expels;expels;USA expels Venezuela diplomats in row;U.S. expels Venezuelan diplomats;EQUI;5
Venezuela diplomats;Venezuelan diplomats;USA expels Venezuela diplomats in row;U.S. expels Venezuelan diplomats;EQUI;5
;in annual profits;Ryanair reports record profits but warns growth likely to slow this year;Stansted : Ryanair reports 13 % rise in annual profits but warns of slower growth this year;NOALI;NIL
but;;Ryanair reports record profits but warns growth likely to slow this year;Stansted : Ryanair reports 13 % rise in annual profits but warns of slower growth this year;NOALI;NIL
;Stansted;Ryanair reports record profits but warns growth likely to slow this year;Stansted : Ryanair reports 13 % rise in annual profits but warns of slower growth this year;NOALI;NIL
;but;Ryanair reports record profits but warns growth likely to slow this year;Stansted : Ryanair reports 13 % rise in annual profits but warns of slower growth this year;NOALI;NIL
growth likely to slow;of slower growth;Ryanair reports record profits but warns growth likely to slow this year;Stansted : Ryanair reports 13 % rise in annual profits but warns of slower growth this year;EQUI;5
reports;reports;Ryanair reports record profits but warns growth likely to slow this year;Stansted : Ryanair reports 13 % rise in annual profits but warns of slower growth this year;EQUI;5
Ryanair;Ryanair;Ryanair reports record profits but warns growth likely to slow this year;Stansted : Ryanair reports 13 % rise in annual profits but warns of slower growth this year;EQUI;5
warns;warns;Ryanair reports record profits but warns growth likely to slow this year;Stansted : Ryanair reports 13 % rise in annual profits but warns of slower growth this year;EQUI;5
record profits;13 % rise;Ryanair reports record profits but warns growth likely to slow this year;Stansted : Ryanair reports 13 % rise in annual profits but warns of slower growth this year;SPE2;3
;;Ryanair reports record profits but warns growth likely to slow this year;Stansted : Ryanair reports 13 % rise in annual profits but warns of slower growth this year;NOALI;NIL
this year;this year;Ryanair reports record profits but warns growth likely to slow this year;Stansted : Ryanair reports 13 % rise in annual profits but warns of slower growth this year;EQUI;5
to commemorate;;Opposition leaders emerge to commemorate Cambodian workers ' deaths;Cambodia opposition leaders summoned to court;NOALI;NIL
Cambodian workers;;Opposition leaders emerge to commemorate Cambodian workers ' deaths;Cambodia opposition leaders summoned to court;NOALI;NIL
' deaths;;Opposition leaders emerge to commemorate Cambodian workers ' deaths;Cambodia opposition leaders summoned to court;NOALI;NIL
;summoned;Opposition leaders emerge to commemorate Cambodian workers ' deaths;Cambodia opposition leaders summoned to court;NOALI;NIL
emerge;;Opposition leaders emerge to commemorate Cambodian workers ' deaths;Cambodia opposition leaders summoned to court;NOALI;NIL
Opposition leaders;Cambodia opposition leaders;Opposition leaders emerge to commemorate Cambodian workers ' deaths;Cambodia opposition leaders summoned to court;SPE2;4
;to court;Opposition leaders emerge to commemorate Cambodian workers ' deaths;Cambodia opposition leaders summoned to court;NOALI;NIL
Commonwealth summit;Commonwealth summit;Indian media : Commonwealth summit;Indian PM snubs Commonwealth summit;EQUI;5
Indian media;Indian PM;Indian media : Commonwealth summit;Indian PM snubs Commonwealth summit;REL;1
;;Indian media : Commonwealth summit;Indian PM snubs Commonwealth summit;NOALI;NIL
;snubs;Indian media : Commonwealth summit;Indian PM snubs Commonwealth summit;NOALI;NIL
gay marriage bill;gay marriage;Yvette Cooper backs gay marriage bill;White House backs gay marriage;SPE1;4
backs;backs;Yvette Cooper backs gay marriage bill;White House backs gay marriage;EQUI;5
Yvette Cooper;White House;Yvette Cooper backs gay marriage bill;White House backs gay marriage;REL;1
;';100 killed in new Darfur tribal clashes;' 9 Dead ' in New Darfur Tribal Clash;NOALI;NIL
100 killed;9 Dead;100 killed in new Darfur tribal clashes;' 9 Dead ' in New Darfur Tribal Clash;SIMI;2
;';100 killed in new Darfur tribal clashes;' 9 Dead ' in New Darfur Tribal Clash;NOALI;NIL
in new Darfur tribal clashes;in New Darfur Tribal Clash;100 killed in new Darfur tribal clashes;' 9 Dead ' in New Darfur Tribal Clash;EQUI;5
after deadly Bangladesh building collapse;as Bangladesh building toll;8 arrested after deadly Bangladesh building collapse;Four arrested as Bangladesh building toll rises to 352;SPE1;4
;to 352;8 arrested after deadly Bangladesh building collapse;Four arrested as Bangladesh building toll rises to 352;NOALI;NIL
8;Four;8 arrested after deadly Bangladesh building collapse;Four arrested as Bangladesh building toll rises to 352;SIMI;3
arrested;arrested;8 arrested after deadly Bangladesh building collapse;Four arrested as Bangladesh building toll rises to 352;EQUI;5
;rises;8 arrested after deadly Bangladesh building collapse;Four arrested as Bangladesh building toll rises to 352;NOALI;NIL
to colleges;;Afghans flock to colleges , even as Taliban loom;Afghan District Governor Defects To Taliban;NOALI;NIL
Afghans;Afghan District Governor;Afghans flock to colleges , even as Taliban loom;Afghan District Governor Defects To Taliban;REL;2
Taliban;To Taliban;Afghans flock to colleges , even as Taliban loom;Afghan District Governor Defects To Taliban;EQUI;5
,;;Afghans flock to colleges , even as Taliban loom;Afghan District Governor Defects To Taliban;NOALI;NIL
loom;;Afghans flock to colleges , even as Taliban loom;Afghan District Governor Defects To Taliban;NOALI;NIL
even as;;Afghans flock to colleges , even as Taliban loom;Afghan District Governor Defects To Taliban;NOALI;NIL
flock;;Afghans flock to colleges , even as Taliban loom;Afghan District Governor Defects To Taliban;NOALI;NIL
;Defects;Afghans flock to colleges , even as Taliban loom;Afghan District Governor Defects To Taliban;NOALI;NIL
over gay marriage;;Generations divided over gay marriage;G20 Summit ends divided over Syria;NOALI;NIL
Generations;;Generations divided over gay marriage;G20 Summit ends divided over Syria;NOALI;NIL
;G20 Summit;Generations divided over gay marriage;G20 Summit ends divided over Syria;NOALI;NIL
;ends;Generations divided over gay marriage;G20 Summit ends divided over Syria;NOALI;NIL
;over Syria;Generations divided over gay marriage;G20 Summit ends divided over Syria;NOALI;NIL
divided;divided;Generations divided over gay marriage;G20 Summit ends divided over Syria;EQUI;5
Taliban attacks;Series of attacks;Taliban attacks kill 17 civilians in Afghanistan;Series of attacks kill 10 police in Afghanistan;SPE1;4
in Afghanistan;in Afghanistan;Taliban attacks kill 17 civilians in Afghanistan;Series of attacks kill 10 police in Afghanistan;EQUI;5
kill;kill;Taliban attacks kill 17 civilians in Afghanistan;Series of attacks kill 10 police in Afghanistan;EQUI;5
17 civilians;10 police;Taliban attacks kill 17 civilians in Afghanistan;Series of attacks kill 10 police in Afghanistan;SIMI;3
healing;;Texas residents seek healing at church after deadly blast;Residents return to Texas blast site;NOALI;NIL
;return;Texas residents seek healing at church after deadly blast;Residents return to Texas blast site;NOALI;NIL
Texas residents;Residents;Texas residents seek healing at church after deadly blast;Residents return to Texas blast site;SPE1;4
seek;;Texas residents seek healing at church after deadly blast;Residents return to Texas blast site;NOALI;NIL
after deadly blast;to Texas blast site;Texas residents seek healing at church after deadly blast;Residents return to Texas blast site;SPE1;4
at church;;Texas residents seek healing at church after deadly blast;Residents return to Texas blast site;NOALI;NIL
;Counts;Mali due to vote for president;Mali Counts Votes After Presidential Runoff;NOALI;NIL
for president;After Presidential Runoff;Mali due to vote for president;Mali Counts Votes After Presidential Runoff;REL;3
to vote;Votes;Mali due to vote for president;Mali Counts Votes After Presidential Runoff;SIMI;3
Mali;Mali;Mali due to vote for president;Mali Counts Votes After Presidential Runoff;EQUI;5
due;;Mali due to vote for president;Mali Counts Votes After Presidential Runoff;NOALI;NIL
